	x [mm]	y [mm]	Integrated Intensity 400-500 nm [A.U.]	Integrated Intensity 500-600 nm [A.U.]	Integrated Intensity 600-700 nm [A.U.]	Integrated Intensity 700-800 nm [A.U.]	Integrated Intensity 800-900 nm [A.U.]	Integrated Intensity 900-1100 nm [A.U.]
0	0.0	0.0	5.115813333333333	15.231466666666666	22.5468	12.928166666666666	8.179167803725488	15.451997117499708
