Time [s]	x [mm]	y [mm]	Wavelength Intervall [nm]	Integrated Intensity [A.U.]
4.100544900000386	0.0	0.0	500-600	0.0
4.100544900000386	0.0	0.0	600-700	0.0
4.100544900000386	0.0	0.0	700-800	6.8638051440418755
4.100544900000386	0.0	0.0	800-900	18.175928452723305
4.100544900000386	0.0	0.0	900-1100	34.337771372221574
