	x [mm]	y [mm]	Mismatch 400-500 nm	Mismatch 500-600 nm	Mismatch 600-700 nm	Mismatch 700-800 nm	Mismatch 800-900 nm	Mismatch 900-1100 nm
0	0.0	0.0	0.138524	0.372664	0.678965	0.793138	1.571189	2.898401
