	x [mm]	y [mm]	Integrated Intensity 400-500 nm [A.U.]	Integrated Intensity 500-600 nm [A.U.]	Integrated Intensity 600-700 nm [A.U.]	Integrated Intensity 700-800 nm [A.U.]	Integrated Intensity 800-900 nm [A.U.]	Integrated Intensity 900-1100 nm [A.U.]
0	0.0	0.0	1.9744986666666664	5.744946666666667	9.677893333333332	9.154833333333332	15.214373951541074	35.70024016064343
