Wavelength [nm]	Intensity [A.U.]
554.0204275946736	0.0
554.1797339374351	0.0
554.3390480463822	-0.0
554.4983699190464	0.0
554.6576995529589	0.0
554.8170369456514	0.0
554.976382094655	0.0
555.1357349975015	0.0
555.295095651722	0.0
555.4544640548482	0.0
555.6138402044115	0.0
555.7732240979432	0.0
555.9326157329748	0.0
556.0920151070377	0.0
556.2514222176634	-0.0
556.4108370623832	0.0
556.5702596387287	-0.0
556.7296899442313	-0.0
556.8891279764223	-0.0
557.0485737328332	-0.0
557.2080272109955	0.0
557.3674884084406	0.0
557.5269573226999	-0.0
557.6864339513049	0.0
557.8459182917869	0.0
558.0054103416775	0.0
558.164910098508	0.0
558.32441755981	0.0
558.4839327231145	0.0
558.6434555859536	0.0
558.8029861458582	0.0
558.9625244003599	0.0
559.1220703469902	0.0
559.2816239832805	0.0
559.4411853067621	0.0
559.6007543149666	0.0
559.7603310054254	0.0
559.9199153756699	-0.0
560.0795074232315	-0.0
560.2391071456417	0.0
560.3987145404319	0.0
560.5583296051335	-0.0
560.717952337278	0.0
560.8775827343968	0.0
561.0372207940213	0.0
561.196866513683	0.0
561.3565198909133	0.0
561.5161809232436	0.0
561.6758496082053	0.0
561.83552594333	0.0
561.9952099261491	0.0
562.1549015541938	0.0
562.3146008249958	0.0
562.4743077360863	-0.0
562.634022284997	0.0
562.7937444692591	-0.0
562.9534742864041	0.0
563.1132117339635	-0.0
563.2729568094686	-0.0
563.432709510451	-0.0
563.5924698344421	0.0
563.7522377789733	-0.0
563.9120133415759	0.0
564.0717965197814	0.0
564.2315873111214	0.0
564.3913857131272	0.0
564.5511917233302	0.0
564.7110053392619	0.0
564.8708265584537	0.0
565.0306553784371	0.0
565.1904917967435	0.0
565.3503358109042	0.0
565.5101874184508	-0.0
565.6700466169146	-0.0
565.8299134038272	0.0
565.9897877767198	-0.0
566.1496697331241	-0.0
566.3095592705714	-0.0
566.469456386593	0.0
566.6293610787206	-0.0
566.7892733444855	0.0
566.9491931814191	0.0
567.1091205870529	0.0
567.2690555589182	0.0
567.4289980945466	0.0
567.5889481914694	0.0
567.7489058472182	0.0
567.9088710593243	0.0
568.068843825319	0.0
568.2288241427341	0.0
568.3888120091008	0.0
568.5488074219504	0.0
568.7088103788146	0.0
568.8688208772247	0.0
569.0288389147122	-0.0
569.1888644888085	0.0
569.3488975970449	0.0
569.508938236953	-0.0
569.6689864060642	0.0
569.8290421019099	0.0
569.9891053220216	0.0
570.1491760639306	-0.0
570.3092543251685	0.0
570.4693401032665	0.0
570.6294333957563	0.0
570.7895342001692	0.0
570.9496425140367	0.0
571.10975833489	0.0
571.2698816602608	0.0
571.4300124876804	0.0
571.5901508146803	0.0
571.750296638792	0.0
571.9104499575467	-0.0
572.0706107684761	-0.0
572.2307790691113	-0.0
572.3909548569842	-0.0
572.5511381296258	-0.0
572.7113288845677	0.0
572.8715271193414	0.0
573.0317328314782	-0.0
573.1919460185096	0.0
573.352166677967	0.0
573.512394807382	0.0
573.6726304042858	0.0
573.8328734662099	0.0
573.9931239906857	0.0
574.1533819752449	0.0
574.3136474174186	0.0
574.4739203147383	0.0
574.6342006647355	-0.0
574.7944884649417	0.0
574.9547837128882	-0.0
575.1150864061065	-0.0
575.275396542128	-0.0
575.4357141184842	0.0
575.5960391327064	-0.0
575.7563715823262	-0.0
575.9167114648749	-0.0
576.077058777884	0.0
576.2374135188849	0.0
576.397775685409	0.0
576.5581452749879	0.0
576.7185222851527	0.0
576.8789067134353	0.0
577.0392985573667	0.0
577.1996978144786	0.0
577.3601044823023	0.0
577.5205185583692	0.0
577.6809400402109	0.0
577.8413689253587	0.0
578.001805211344	0.0
578.1622488956984	-0.0
578.3226999759532	0.0
578.4831584496399	-0.0
578.6436243142899	0.0
578.8040975674346	-0.0
578.9645782066054	0.0
579.1250662293339	0.0
579.2855616331515	-0.0
579.4460644155894	0.0
579.6065745741791	0.0
579.7670921064524	0.0
579.9276170099403	0.0
580.0881492821744	0.0
580.2486889206862	0.0
580.4092359230069	0.0
580.5697902866682	0.0
580.7303520092014	0.0
580.890921088138	0.0
581.0514975210093	0.0
581.2120813053469	0.0
581.3726724386821	0.0
581.5332709185464	0.0
581.6938767424712	-0.0
581.854489907988	-0.0
582.015110412628	0.0
582.175738253923	-0.0
582.3363734294041	0.0
582.497015936603	0.0
582.657665773051	0.0
582.8183229362795	0.0
582.9789874238201	0.0
583.1396592332039	0.0
583.3003383619626	0.0
583.4610248076276	0.0
583.6217185677303	0.0
583.7824196398022	0.0
583.9431280213746	0.0
584.1038437099791	0.0
584.2645667031469	-0.0
584.4252969984095	-0.0
584.5860345932986	-0.0
584.7467794853453	-0.0
584.9075316720812	-0.0
585.0682911510378	0.0
585.2290579197462	-0.0
585.3898319757383	0.0
585.5506133165451	-0.0
585.7114019396984	0.0
585.8721978427293	0.0
586.0330010231694	0.0
586.1938114785502	0.0
586.354629206403	0.0
586.5154542042593	0.0
586.6762864696506	0.0
586.8371260001081	0.0
586.9979727931635	0.0
587.1588268463481	0.0
587.3196881571934	0.0
587.4805567232306	0.0
587.6414325419914	-0.0
587.8023156110073	-0.0
587.9632059278094	0.0
588.1241034899294	-0.0
588.2850082948986	-0.0
588.4459203402484	0.0
588.6068396235105	0.0
588.767766142216	0.0
588.9286998938966	0.0
589.0896408760834	0.0
589.2505890863082	0.0
589.4115445221022	0.0
589.5725071809969	0.0
589.7334770605238	0.0
589.8944541582142	0.0
590.0554384715997	0.0
590.2164299982115	0.0
590.3774287355812	0.0
590.5384346812403	0.0
590.6994478327201	-0.0
590.860468187552	0.0
591.0214957432675	-0.0
591.182530497398	-0.0
591.343572447475	0.0
591.50462159103	0.0
591.6656779255942	0.0
591.8267414486992	0.0
591.9878121578763	0.0
592.1488900506571	-0.0
592.3099751245729	0.0
592.4710673771552	0.0
592.6321668059355	0.0
592.7932734084451	0.0
592.9543871822156	0.0
593.1155081247781	0.0
593.2766362336644	0.0
593.4377715064057	0.0
593.5989139405335	0.0
593.7600635335793	-0.0
593.9212202830745	-0.0
594.0823841865505	-0.0
594.2435552415387	-0.0
594.4047334455706	0.0
594.5659187961776	0.0
594.7271112908911	0.0
594.8883109272427	0.0
595.0495177027636	0.0
595.2107316149854	0.0
595.3719526614394	0.0
595.5331808396571	0.0
595.69441614717	0.0
595.8556585815095	0.0
596.016908140207	0.0
596.1781648207938	0.0
596.3394286208015	0.0
596.5006995377616	0.0
596.6619775692053	-0.0
596.8232627126642	0.0
596.9845549656698	-0.0
597.1458543257534	-0.0
597.3071607904463	-0.0
597.4684743572802	0.0
597.6297950237865	-0.0
597.7911227874965	-0.0
597.9524576459416	0.0
598.1137995966534	0.0
598.2751486371633	0.0
598.4365047650026	0.0
598.5978679777029	0.0
598.7592382727955	0.0
598.9206156478119	0.0
599.0820001002835	0.0
599.2433916277417	0.0
599.4047902277181	0.0
599.5661958977439	0.0
599.7276086353507	0.0
599.8890284380699	0.0
600.0504553034328	-0.0
600.2118892289711	0.0
600.3733302122159	0.0
600.534778250699	-0.0
600.6962333419516	0.0
600.857695483505	-0.0
601.019164672891	-0.0
601.1806409076407	0.0
601.3421241852858	-0.0
601.5036145033575	0.0
601.6651118593874	0.0
601.8266162509068	0.0
601.9881276754472	0.0
602.1496461305402	0.0
602.3111716137169	0.0
602.472704122509	0.0
602.6342436544477	0.0
602.7957902070646	0.0
602.9573437778911	0.0
603.1189043644587	-0.0
603.2804719642987	-0.0
603.4420465749425	-0.0
603.6036281939218	-0.0
603.7652168187677	0.0
603.9268124470119	0.0
604.0884150761857	0.0
604.2500247038206	0.0
604.4116413274479	0.0
604.5732649445991	0.0
604.7348955528057	0.0
604.8965331495991	0.0
605.0581777325107	0.0
605.219829299072	0.0
605.3814878468143	0.0
605.5431533732691	0.0
605.7048258759679	0.0
605.866505352442	0.0
606.028191800223	0.0
606.1898852168422	-0.0
606.3515855998311	0.0
606.5132929467211	-0.0
606.6750072550436	-0.0
606.8367285223302	-0.0
606.9984567461121	0.0
607.1601919239208	0.0
607.3219340532878	-0.0
607.4836831317446	0.0
607.6454391568224	-0.0
607.8072021260529	0.0
607.9689720369672	0.0
608.1307488870971	0.0
608.2925326739738	0.0
608.4543233951289	0.0
608.6161210480936	0.0
608.7779256303995	0.0
608.939737139578	0.0
609.1015555731606	0.0
609.2633809286785	0.0
609.4252132036634	-0.0
609.5870523956465	0.0
609.7488985021596	-0.0
609.9107515207337	-0.0
610.0726114489005	-0.0
610.2344782841913	0.0
610.3963520241375	0.0
610.5582326662708	-0.0
610.7201202081224	-0.0
610.8820146472237	0.0
611.0439159811062	0.0
611.2058242073015	0.0
611.3677393233409	0.0
611.5296613267556	0.0
611.6915902150773	0.0
611.8535259858375	0.0
612.0154686365674	0.0
612.1774181647986	0.0
612.3393745680626	-0.0
612.5013378438905	0.0
612.663307989814	-0.0
612.8252850033645	-0.0
612.9872688820733	-0.0
613.1492596234721	-0.0
613.311257225092	-0.0
613.4732616844648	-0.0
613.6352729991215	-0.0
613.7972911665939	0.0
613.9593161844134	0.0
614.1213480501112	0.0
614.2833867612189	0.0
614.4454323152679	0.0
614.6074847097896	0.0
614.7695439423154	0.0
614.931610010377	0.0
615.0936829115054	0.0
615.2557626432324	0.0
615.4178492030892	0.0
615.5799425886074	0.0
615.7420427973183	0.0
615.9041498267534	0.0
616.0662636744441	0.0
616.228384337922	-0.0
616.3905118147181	-0.0
616.5526461023644	-0.0
616.714787198392	0.0
616.8769351003323	-0.0
617.0390898057168	-0.0
617.2012513120769	-0.0
617.3634196169442	0.0
617.52559471785	-0.0
617.6877766123257	0.0
617.8499652979028	0.0
618.0121607721127	0.0
618.1743630324869	0.0
618.3365720765566	0.0
618.4987879018536	0.0
618.6610105059091	0.0
618.8232398862546	0.0
618.9854760404214	0.0
619.1477189659411	0.0
619.309968660345	0.0
619.4722251211647	-0.0
619.6344883459315	-0.0
619.7967583321768	-0.0
619.9590350774322	0.0
620.121318579229	0.0
620.2836088350986	-0.0
620.4459058425725	-0.0
620.6082095991821	0.0
620.770520102459	0.0
620.9328373499344	0.0
621.0951613391398	0.0
621.2574920676068	0.0
621.4198295328666	0.0
621.5821737324507	0.0
621.7445246638906	0.0
621.9068823247177	0.0
622.0692467124634	0.0
622.2316178246591	0.0
622.3939956588363	0.0
622.5563802125264	0.0
622.718771483261	-0.0
622.8811694685712	-0.0
623.0435741659887	-0.0
623.2059855730448	-0.0
623.368403687271	-0.0
623.5308285061988	0.0
623.6932600273594	0.0
623.8556982482844	0.0
624.0181431665053	0.0
624.1805947795534	0.0
624.3430530849602	0.0
624.505518080257	0.0
624.6679897629755	0.0
624.8304681306469	0.0
624.9929531808026	0.0
625.1554449109743	0.0
625.3179433186932	0.0
625.4804484014908	0.0
625.6429601568985	0.0
625.8054785824478	-0.0
625.9680036756702	-0.0
626.1305354340968	0.0
626.2930738552594	-0.0
626.4556189366892	0.0
626.6181706759179	-0.0
626.7807290704767	0.0
626.943294117897	-0.0
627.1058658157104	0.0
627.2684441614483	0.0
627.431029152642	0.0
627.5936207868231	0.0
627.7562190615229	0.0
627.9188239742729	0.0
628.0814355226046	0.0
628.2440537040492	0.0
628.4066785161384	0.0
628.5693099564035	0.0
628.731948022376	0.0
628.894592711587	0.0
629.0572440215685	0.0
629.2199019498516	-0.0
629.3825664939677	0.0
629.5452376514484	-0.0
629.707915419825	-0.0
629.870599796629	-0.0
630.0332907793918	0.0
630.1959883656448	-0.0
630.3586925529195	0.0
630.5214033387473	0.0
630.6841207206596	0.0
630.846844696188	0.0
631.0095752628637	0.0
631.1723124182183	0.0
631.3350561597831	0.0
631.4978064850897	0.0
631.6605633916693	0.0
631.8233268770535	0.0
631.9860969387737	-0.0
632.1488735743615	-0.0
632.3116567813479	0.0
632.4744465572647	-0.0
632.6372428996433	-0.0
632.800045806015	-0.0
632.9628552739113	-0.0
633.1256713008636	-0.0
633.2884938844034	0.0
633.4513230220621	-0.0
633.614158711371	0.0
633.7770009498618	0.0
633.9398497350658	0.0
634.1027050645142	0.0
634.2655669357389	0.0
634.4284353462709	0.0
634.591310293642	0.0
634.7541917753833	0.0
634.9170797890265	0.0
635.0799743321028	0.0
635.2428754021438	-0.0
635.4057829966808	-0.0
635.5686971132454	-0.0
635.731617749369	-0.0
635.8945449025829	-0.0
636.0574785704187	0.0
636.2204187504076	0.0
636.3833654400812	0.0
636.5463186369709	0.0
636.7092783386082	0.0
636.8722445425244	0.0
637.035217246251	0.0
637.1981964473196	0.0
637.3611821432613	0.0
637.5241743316078	0.0
637.6871730098903	0.0
637.8501781756405	0.0
638.0131898263896	0.0
638.1762079596692	0.0
638.3392325730106	-0.0
638.5022636639453	0.0
638.6653012300048	-0.0
638.8283452687205	-0.0
638.9913957776237	0.0
639.1544527542459	0.0
639.3175161961186	-0.0
639.4805861007732	0.0
639.643662465741	-0.0
639.8067452885537	0.0
639.9698345667425	-0.0
640.132930297839	0.0
640.2960324793746	0.0
640.4591411088805	0.0
640.6222561838885	0.0
640.7853777019297	0.0
640.9485056605358	0.0
641.111640057238	0.0
641.274780889568	0.0
641.437928155057	0.0
641.6010818512365	-0.0
641.7642419756379	0.0
641.9274085257927	0.0
642.0905814992323	0.0
642.2537608934881	0.0
642.4169467060917	0.0
642.5801389345744	-0.0
642.7433375764675	0.0
642.9065426293027	0.0
643.0697540906112	0.0
643.2329719579246	0.0
643.3961962287743	0.0
643.5594269006916	0.0
643.7226639712081	0.0
643.8859074378552	0.0
644.0491572981642	0.0
644.2124135496667	0.0
644.3756761898941	0.0
644.5389452163777	0.0
644.702220626649	0.0
644.8655024182395	-0.0
645.0287905886807	0.0
645.1920851355038	-0.0
645.3553860562404	0.0
645.518693348422	0.0
645.6820070095797	-0.0
645.8453270372453	-0.0
646.0086534289501	0.0
646.1719861822254	0.0
646.3353252946029	0.0
646.4986707636137	0.0
646.6620225867895	0.0
646.8253807616617	0.0
646.9887452857616	0.0
647.1521161566208	0.0
647.3154933717706	0.0
647.4788769287425	0.0
647.6422668250678	0.0
647.8056630582782	0.0
647.9690656259049	0.0
648.1324745254794	-0.0
648.2958897545332	-0.0
648.4593113105976	-0.0
648.6227391912041	0.0
648.7861733938843	0.0
648.9496139161693	-0.0
649.1130607555907	0.0
649.27651390968	0.0
649.4399733759685	0.0
649.6034391519878	0.0
649.7669112352692	0.0
649.9303896233441	0.0
650.0938743137441	0.0
650.2573653040005	0.0
650.4208625916447	0.0
650.5843661742083	0.0
650.7478760492224	0.0
650.911392214219	0.0
651.0749146667289	0.0
651.2384434042839	-0.0
651.4019784244155	-0.0
651.5655197246548	-0.0
651.7290673025335	-0.0
651.8926211555829	0.0
652.0561812813346	0.0
652.2197476773198	0.0
652.3833203410702	0.0
652.5468992701169	0.0
652.7104844619917	0.0
652.8740759142256	0.0
653.0376736243504	0.0
653.2012775898975	0.0
653.3648878083982	0.0
653.528504277384	0.0
653.6921269943863	0.0
653.8557559569365	0.0
654.0193911625661	0.0
654.1830326088066	0.0
654.3466802931891	0.0
654.5103342132454	0.0
654.6739943665068	-0.0
654.8376607505048	0.0
655.0013333627708	-0.0
655.1650122008361	-0.0
655.3286972622323	-0.0
655.4923885444907	0.0
655.6560860451428	0.0
655.8197897617201	0.0
655.9834996917539	0.0
656.1472158327757	0.0
656.3109381823169	0.0
656.474666737909	0.0
656.6384014970835	0.0
656.8021424573716	0.0
656.9658896163049	0.0
657.1296429714148	0.0
657.2934025202327	0.0
657.45716826029	0.0
657.6209401891183	0.0
657.7847183042489	-0.0
657.9485026032132	-0.0
658.1122930835427	0.0
658.2760897427688	-0.0
658.439892578423	0.0
658.6037015880368	-0.0
658.7675167691413	0.0
658.9313381192683	0.0
659.0951656359489	0.0
659.2589993167148	0.0
659.4228391590974	0.0
659.586685160628	0.0
659.7505373188382	0.0
659.9143956312593	0.0
660.0782600954227	0.0
660.24213070886	0.0
660.4060074691025	0.0
660.5698903736817	0.0
660.7337794201289	0.0
660.8976746059758	0.0
661.0615759287537	-0.0
661.2254833859938	0.0
661.3893969752278	0.0
661.5533166939872	-0.0
661.7172425398031	0.0
661.8811745102073	-0.0
662.045112602731	0.0
662.2090568149056	0.0
662.3730071442628	0.0
662.5369635883337	0.0
662.70092614465	0.0
662.864894810743	0.0
663.0288695841441	0.0
663.192850462385	0.0
663.3568374429967	0.0
663.5208305235109	0.0
663.6848297014591	0.0
663.8488349743725	-0.0
664.0128463397826	0.0
664.176863795221	0.0
664.340887338219	0.0
664.5049169663081	-0.0
664.6689526770195	0.0
664.832994467885	0.0
664.9970423364358	0.0
665.1610962802033	0.0
665.3251562967191	0.0
665.4892223835145	0.0
665.653294538121	0.0
665.8173727580701	0.0
665.981457040893	0.0
666.1455473841213	0.0
666.3096437852864	0.0
666.4737462419198	0.0
666.6378547515528	0.0
666.801969311717	-0.0
666.9660899199437	0.0
667.1302165737644	-0.0
667.2943492707104	0.0
667.4584880083133	-0.0
667.6226327841044	0.0
667.7867835956154	0.0
667.9509404403773	0.0
668.1151033159218	0.0
668.2792722197804	0.0
668.4434471494844	0.0
668.6076281025652	0.0
668.7718150765543	0.0
668.9360080689831	0.0
669.1002070773832	0.0
669.2644120992858	0.0
669.4286231322224	0.0
669.5928401737244	0.0
669.7570632213234	0.0
669.9212922725508	0.0
670.0855273249377	-0.0
670.2497683760159	0.0
670.4140154233169	0.0
670.5782684643717	0.0
670.742527496712	-0.0
670.9067925178693	0.0
671.0710635253749	0.0
671.2353405167604	0.0
671.399623489557	0.0
671.5639124412962	0.0
671.7282073695096	0.0
671.8925082717285	0.0
672.0568151454843	0.0
672.2211279883085	0.0
672.3854467977325	0.0
672.5497715712877	0.0
672.7141023065055	0.0
672.8784390009175	0.0
673.042781652055	0.0
673.2071302574495	0.0
673.3714848146324	-0.0
673.5358453211352	-0.0
673.7002117744892	0.0
673.8645841722258	0.0
674.0289625118767	-0.0
674.1933467909731	0.0
674.3577370070465	0.0
674.5221331576283	0.0
674.6865352402499	0.0
674.8509432524429	0.0
675.0153571917385	0.0
675.1797770556684	0.0
675.3442028417638	0.0
675.5086345475563	0.0
675.6730721705773	0.0
675.8375157083581	0.0
676.0019651584302	0.0
676.166420518325	0.0
676.3308817855741	-0.0
676.4953489577088	-0.0
676.6598220322605	0.0
676.8243010067607	0.0
676.9887858787408	-0.0
677.1532766457323	0.0
677.3177733052665	-0.0
677.4822758548751	0.0
677.6467842920891	-0.0
677.8112986144403	0.0
677.97581881946	0.0
678.1403449046796	0.0
678.3048768676306	0.0
678.4694147058444	0.0
678.6339584168525	0.0
678.7985079981862	0.0
678.963063447377	0.0
679.1276247619563	0.0
679.2921919394557	0.0
679.4567649774064	0.0
679.6213438733399	-0.0
679.7859286247877	-0.0
679.9505192292813	-0.0
680.115115684352	-0.0
680.2797179875312	-0.0
680.4443261363504	0.0
680.608940128341	0.0
680.7735599610345	0.0
680.9381856319624	-0.0
681.1028171386558	0.0
681.2674544786464	0.0
681.4320976494657	0.0
681.596746648645	0.0
681.7614014737158	0.0
681.9260621222094	0.0
682.0907285916574	0.0
682.2554008795911	0.0
682.4200789835419	0.0
682.5847629010415	0.0
