Wavelength [nm]	Intensity [A.U.]
515.3878616573113	0.00010068933864377718
515.5451992653088	-3.972248934780219e-05
515.7025452418225	-0.00011516664580440786
515.8598995843836	6.554367896547247e-05
516.0172622905235	5.3510807182321174e-05
516.1746333577739	-6.5817084950586e-05
516.3320127836661	0.00027315918861987306
516.4894005657314	-3.1107399406376013e-05
516.6467967015014	0.00022661490758875308
516.8042011885076	7.759332509959556e-05
516.9616140242813	0.00013770515127645958
517.1190352063538	0.00010299084956535783
517.2764647322568	7.8337517825001e-05
517.4339025995216	4.871663748596582e-05
517.5913488056797	0.0001649936502256403
517.7488033482623	0.00021194887316569163
517.9062662248011	-1.166475133505551e-05
518.0637374328276	7.915021484948274e-05
518.2212169698729	-3.849736167939775e-05
518.3787048334686	-1.2811703578849002e-06
518.5362010211463	-0.00011610714491171439
518.6937055304371	-0.00010426551975377312
518.8512183588728	0.00011925131531901634
519.0087395039844	-9.77859009309718e-05
519.1662689633038	-8.216327144014652e-05
519.323806734362	0.00010481396856630636
519.4813528146908	7.650886496940596e-05
519.6389072018214	0.00023071463379165463
519.7964698932853	1.5148639206822966e-05
519.9540408866139	9.032352404425011e-05
520.1116201793388	0.00022202324839302122
520.2692077689912	0.00020195892454456322
520.4268036531026	7.365660766240226e-05
520.5844078292046	4.51345226556027e-05
520.7420202948284	0.00012127550833752758
520.8996410475055	-3.110142929289211e-05
521.0572700847674	1.4884261105534072e-05
521.2149074041455	-5.659184718089573e-05
521.3725530031712	-3.89324273439755e-05
521.530206879376	-4.351694744367752e-05
521.6878690302913	-2.7282238978019442e-05
521.8455394534484	2.8723981124717436e-05
522.003218146379	1.499003108177766e-05
522.1609051066143	4.841457605063021e-05
522.3186003316858	3.939364096743e-05
522.4763038191251	6.593035639848374e-05
522.6340155664634	7.92982977465853e-05
522.7917355712322	-2.4621554042832205e-05
522.9494638309629	0.00027502812208069226
523.1072003431871	3.0839737796814414e-05
523.264945105436	0.00015862748611782966
523.4226981152412	2.4474759852198977e-05
523.5804593701341	0.00016111457474060495
523.7382288676462	0.00024454144208088105
523.8960066053087	0.0001976871653630019
524.0537925806532	-0.0001316438916492101
524.2115867912112	-5.8860469308564174e-05
524.3693892345138	1.7267393738805997e-05
524.5271999080929	-6.774444746477231e-05
524.6850188094797	-0.00013116925251281832
524.8428459362055	-0.00013172199030897958
525.0006812858021	5.423983326650435e-05
525.1585248558006	8.747984970560967e-05
525.3163766437325	-2.444593850691281e-06
525.4742366471293	-0.00010579544609445192
525.6321048635223	3.667080478731361e-05
525.7899812904432	4.3907452708326215e-05
525.9478659254231	4.730049765349049e-05
526.1057587659936	-7.297299411536164e-06
526.2636598096863	0.00019033437596272892
526.4215690540324	3.9428986607141385e-05
526.5794864965633	0.00020599054014508648
526.7374121348106	0.00016577058825600593
526.8953459663056	0.00010061105821439252
527.0532879885799	0.00020976575187291006
527.2112381991648	-2.1550906863898898e-05
527.3691965955917	-5.27191359532087e-05
527.5271631753922	-0.00011724676195148247
527.6851379360975	1.3345430448795028e-05
527.8431208752392	-0.00010953530076071644
528.0011119903487	-0.00010435242611617264
528.1591112789574	-2.899365674655523e-05
528.3171187385967	0.00013027045461357347
528.4751343667982	-0.00016351312559331424
528.6331581610932	2.190792288750321e-05
528.7911901190131	3.545265544472949e-05
528.9492302380894	0.0002088566180196229
529.1072785158535	7.42381398361909e-05
529.2653349498369	-3.874778916578317e-05
529.423399537571	8.465062195810469e-06
529.5814722765871	3.618740751333099e-05
529.7395531644167	0.00010192149889473205
529.8976421985915	0.0001411646706193291
530.0557393766426	1.805571106011553e-05
530.2138446961014	4.199458688616306e-05
530.3719581544997	2.9758196198430947e-05
530.5300797493686	-6.90211840100667e-05
530.6882094782396	0.00012989464140055886
530.8463473386443	-0.00013656303304187265
531.0044933281139	-0.00018709711428319787
531.1626474441799	9.709205086222364e-06
531.3208096843739	8.552683101812285e-06
531.4789800462271	5.7354505855433544e-05
531.637158527271	-0.00011313716880271813
531.7953451250372	8.554394363496367e-05
531.953539837057	-0.00010223013746136495
532.1117426608616	0.0001168649359805856
532.2699535939829	8.466775746479681e-05
532.428172633952	2.8901973271162343e-05
532.5863997783005	0.00023936810715663193
532.7446350245597	4.430842608659824e-05
532.9028783702611	2.7049792364473227e-05
533.0611298129361	0.00017426321017580487
533.2193893501162	8.77870898297897e-05
533.3776569793328	1.0654632907424821e-05
533.5359326981172	-5.77454124320331e-05
533.6942165040011	-5.859658230155745e-05
533.8525083945157	-0.00011552636422292789
534.0108083671926	-0.00010021074019220529
534.1691164195631	-5.7657274523687616e-05
534.3274325491586	-3.0715349502046e-05
534.4857567535108	-8.437583430685169e-05
534.6440890301509	-0.00012473879434338807
534.8024293766103	-6.085593937801212e-05
534.9607777904206	-5.096421539616555e-05
535.119134269113	6.92496964306004e-05
535.2774988102193	3.841781336685816e-05
535.4358714112706	0.00018923412482276946
535.5942520697984	0.0001019002484298103
535.7526407833342	-1.3135381959286086e-05
535.9110375494095	7.135721487640388e-05
536.0694423655555	0.00020300539868025886
536.2278552293038	0.00021826776018940463
536.3862761381858	8.063649634476475e-05
536.544705089733	-4.25724938592023e-05
536.7031420814768	0.00016388597391909035
536.8615871109486	4.2118255932517426e-05
537.0200401756798	-9.165973577701058e-05
537.1785012732018	-7.044583696544166e-05
537.3369704010462	-0.0001369619881601379
537.4954475567444	9.348641710210129e-05
537.6539327378276	4.2362233960471214e-05
537.8124259418274	9.693610076647116e-05
537.9709271662754	1.2864130601677092e-05
538.1294364087028	4.915717840084561e-05
538.287953666641	5.1826751022937594e-05
538.4464789376216	0.00023998617526957864
538.6050122191759	-0.00012654111179597003
538.7635535088355	0.0001446360544540418
538.9221028041316	0.0001259000409069743
539.0806601025959	3.8418297167004244e-05
539.2392254017595	2.030199556869832e-05
539.3977986991541	0.00017326937547554457
539.5563799923111	5.888037920046056e-05
539.7149692787619	4.5769433438969485e-05
539.8735665560379	-7.781021582433266e-05
540.0321718216705	7.505629807396271e-05
540.1907850731913	-1.797515637214779e-05
540.3494063081315	-7.176756523856065e-05
540.5080355240227	-5.903552970039836e-06
540.6666727183963	4.242290406033366e-05
540.8253178887836	-0.0001831872654661106
540.9839710327163	-5.768116448555837e-05
541.1426321477256	-9.741741131824306e-05
541.301301231343	0.00012058532122105111
541.4599782811	5.17370913892856e-05
541.618663294528	0.00018766233048335716
541.7773562691583	0.0
541.9360572025225	8.538199360436983e-05
542.094766092152	9.52305144990525e-05
542.2534829355782	0.00020926217815953686
542.4122077303325	0.00015439258744036365
542.5709404739464	-4.585676102893257e-05
542.7296811639512	-7.214835558692896e-05
542.8884297978785	4.816598896202121e-05
543.0471863732598	-0.00014338893789734048
543.2059508876263	-2.325575780370884e-06
543.3647233385095	-9.855549503136979e-05
543.5235037234409	4.675774529197498e-05
543.6822920399519	-6.055135280108764e-05
543.8410882855738	-4.8876067674552205e-05
543.9998924578383	1.8618076026160702e-05
544.1587045542767	-7.423579060211624e-05
544.3175245724204	-1.5071862499670617e-05
544.4763525098009	4.523388164771482e-05
544.6351883639495	4.0998621977496616e-05
544.7940321323979	8.182607820711388e-06
544.9528838126772	6.433208650594753e-05
545.111743402319	-4.080608073368812e-05
545.2706108988548	0.00025860280526618
545.4294862998158	0.000233837165343171
545.5883696027338	-1.8646209731987942e-05
545.7472608051398	0.00010077912141947138
545.9061599045656	8.254277185107963e-06
546.0650668985425	-0.00013638190134206867
546.2239817846018	-5.7393028454757143e-05
546.3829045602752	-8.189181059122983e-05
546.5418352230938	3.298981045797339e-05
546.7007737705893	0.00014169044676039255
546.859720200293	-0.000258831347638803
547.0186745097366	-0.0002037319400089734
547.177636696451	9.104380761196527e-05
547.3366067579682	-6.0516806834794676e-05
547.4955846918192	0.00010970201158029587
547.6545704955357	-2.5311720311354876e-05
547.813564166649	2.1962473958586544e-05
547.9725657026906	0.00018909667201129726
548.1315751011919	0.00013051971467629663
548.2905923596843	0.00013235418170925395
548.4496174756994	-5.294613192608127e-05
548.6086504467684	-3.101142781979534e-05
548.7676912704228	0.00025943665636406535
548.9267399441941	-2.4938620485844353e-05
549.0857964656137	-4.324684634204076e-05
549.244860832213	3.4131524387292266e-06
549.4039330415235	-0.00023236069539504914
549.5630130910766	1.123929011492248e-05
549.7221009784038	-0.0001484616403513415
549.8811967010363	0.00014840275281865809
550.0403002565058	-7.957534870958936e-05
550.1994116423436	-6.695513107032405e-05
550.3585308560812	-5.508683932672053e-05
550.51765789525	5.765643378853599e-05
550.6767927573813	9.113596683353993e-05
550.8359354400068	3.265045128743118e-05
550.9950859406578	-1.0197819931039764e-05
551.1542442568656	-0.00012113923624726732
551.3134103861619	0.00016882582401346109
551.4725843260778	0.00012597530899943776
551.631766074145	7.641216838847852e-05
551.790955627895	0.00020675094756622024
551.9501529848588	-1.707812443437212e-05
552.1093581425683	0.000274772640552221
552.2685710985547	-7.662948786034917e-05
552.4277918503495	-6.882137197887044e-06
552.5870203954842	-0.00015493546635193779
552.74625673149	-0.0001528557291304672
552.9055008558986	-7.586700606624416e-05
553.0647527662412	-0.00014341072922899182
553.2240124600494	-0.0001233593368015058
553.3832799348546	-4.2366007660163865e-05
553.5425551881881	0.00012864118701902752
553.7018382175816	4.02228419616503e-05
553.8611290205663	-7.62542860407337e-05
554.0204275946736	0.0001895997479305084
554.1797339374351	0.0001423631565127435
554.3390480463822	0.00024042547834411443
554.4983699190464	2.205841227691448e-05
554.6576995529589	0.00021752380914651524
554.8170369456514	0.00020421330574875145
554.976382094655	0.0001226279877868665
555.1357349975015	-2.093532089347112e-05
555.295095651722	0.00015265164592517382
555.4544640548482	2.6236528002010113e-05
555.6138402044115	-1.5319405792166694e-05
555.7732240979432	-1.8547707448848452e-05
555.9326157329748	-0.00011650273425924977
556.0920151070377	-0.00011258444722616923
556.2514222176634	2.619699320438882e-05
556.4108370623832	-8.146219049355278e-05
556.5702596387287	3.2805799717652518e-06
556.7296899442313	-3.942239382125943e-05
556.8891279764223	-5.7971050173073044e-05
557.0485737328332	-2.852503517206487e-05
557.2080272109955	3.402998399888463e-05
557.3674884084406	0.00010155658603587598
557.5269573226999	5.1754592447884174e-05
557.6864339513049	3.8413635558070696e-05
557.8459182917869	-2.8493422581071172e-05
558.0054103416775	3.6260103348922826e-05
558.164910098508	0.00018316833539957852
558.32441755981	6.10481026628272e-05
558.4839327231145	6.854367141424459e-05
558.6434555859536	8.134326817388514e-05
558.8029861458582	6.601778964471817e-05
558.9625244003599	1.399818425313248e-05
559.1220703469902	-0.00014695068550832816
559.2816239832805	-1.6078359542396958e-05
559.4411853067621	0.0001818444355460652
559.6007543149666	-2.8723494876679755e-05
559.7603310054254	0.0001001985844426861
559.9199153756699	0.00012067659868656043
560.0795074232315	1.366046816301231e-05
560.2391071456417	0.00011672926383222762
560.3987145404319	0.00012157477337506477
560.5583296051335	7.41863710975427e-06
560.717952337278	3.283852972174849e-05
560.8775827343968	-6.453738825978544e-05
561.0372207940213	6.235345509342696e-05
561.196866513683	0.00013880541163491545
561.3565198909133	0.00013366294926912606
561.5161809232436	3.0049885295920898e-05
561.6758496082053	0.00026001178052048113
561.83552594333	-6.4236852062841685e-06
561.9952099261491	-6.5140746207793e-05
562.1549015541938	-0.00014560497295247675
562.3146008249958	-6.170120081814095e-05
562.4743077360863	-0.0001064251797276636
562.634022284997	3.399821685863184e-05
562.7937444692591	-0.00013681423547746456
562.9534742864041	2.2084196191127218e-05
563.1132117339635	-6.225786287700223e-05
563.2729568094686	7.82027190724861e-05
563.432709510451	-1.2623946314329175e-05
563.5924698344421	0.0001269099702332331
563.7522377789733	4.421751146855014e-05
563.9120133415759	0.00011912449131368962
564.0717965197814	0.00013103025742037622
564.2315873111214	8.286508989019532e-05
564.3913857131272	5.989058739162818e-05
564.5511917233302	0.00011853586972720265
564.7110053392619	3.2704357205972975e-05
564.8708265584537	9.267580509901707e-05
565.0306553784371	6.1028323560908846e-05
565.1904917967435	5.6838398589353784e-05
565.3503358109042	-0.00018661727990549156
565.5101874184508	-0.00016716509853120686
565.6700466169146	1.3611559072251222e-05
565.8299134038272	-1.5709016229556983e-05
565.9897877767198	-0.00011482075885102435
566.1496697331241	-1.5658555773052903e-05
566.3095592705714	-5.448312285272074e-05
566.469456386593	0.00015180304307703645
566.6293610787206	-6.0460298198265824e-05
566.7892733444855	-2.501820516069941e-05
566.9491931814191	7.00740945731632e-05
567.1091205870529	0.00010356516787948336
567.2690555589182	0.00010738456346123283
567.4289980945466	4.1723495895525794e-05
567.5889481914694	-2.7176094845042192e-05
567.7489058472182	-1.9752560027969325e-05
567.9088710593243	0.00013218689559924357
568.068843825319	0.00013512850262816848
568.2288241427341	5.282710794536097e-05
568.3888120091008	-7.035871966136942e-05
568.5488074219504	-9.787904361653384e-05
568.7088103788146	-9.117126441342895e-05
568.8688208772247	-9.426125716398746e-05
569.0288389147122	-7.164736318576163e-05
569.1888644888085	4.081826127832327e-06
569.3488975970449	7.254169657787854e-05
569.508938236953	0.00010075497284986381
569.6689864060642	0.00010327574412579423
569.8290421019099	0.00010075833083948336
569.9891053220216	-5.743455398737735e-05
570.1491760639306	6.486192557999054e-05
570.3092543251685	0.0001114865898906379
570.4693401032665	7.534424941794478e-05
570.6294333957563	-3.102744053733744e-06
570.7895342001692	1.2469336592083765e-05
570.9496425140367	6.942043270050829e-05
571.10975833489	7.429853663494935e-05
571.2698816602608	-5.557998677030652e-05
571.4300124876804	2.983414047438574e-05
571.5901508146803	-4.741918857291489e-05
571.750296638792	-2.256508953085356e-05
571.9104499575467	-7.486554129386995e-05
572.0706107684761	-4.633869532206958e-05
572.2307790691113	-8.328467896372994e-05
572.3909548569842	-6.74167018551241e-05
572.5511381296258	2.2377176117424802e-05
572.7113288845677	3.359941250486826e-05
572.8715271193414	-4.0777509237237664e-05
573.0317328314782	-5.195655297782495e-05
573.1919460185096	3.773952059892298e-05
573.352166677967	-1.9337428720098062e-05
573.512394807382	4.7867631360936575e-05
573.6726304042858	2.3295999906343034e-05
573.8328734662099	0.0001413703839714652
573.9931239906857	6.905557994663603e-05
574.1533819752449	0.00021939690127262853
574.3136474174186	0.00016340488199254822
574.4739203147383	0.00011479084100568915
574.6342006647355	5.840740981779478e-05
574.7944884649417	-1.0247586806548477e-05
574.9547837128882	-8.885652000854228e-05
575.1150864061065	-0.00013757419224180156
575.275396542128	-0.00015974125084721152
575.4357141184842	4.118464460522656e-05
575.5960391327064	-9.347763609455692e-05
575.7563715823262	-8.628404018116236e-05
575.9167114648749	-7.476999332180173e-05
576.077058777884	5.727561640924472e-05
576.2374135188849	8.876615182710498e-05
576.397775685409	-3.0636764426020823e-06
576.5581452749879	-9.031426432090336e-05
576.7185222851527	0.00018675314231597913
576.8789067134353	1.1252149414925853e-05
577.0392985573667	0.0001472444025169019
577.1996978144786	0.00012426196983141168
577.3601044823023	0.0001488244503495806
577.5205185583692	6.738546282402843e-05
577.6809400402109	3.1721865775293386e-05
577.8413689253587	0.00010678455495640707
578.001805211344	-1.5335844435919133e-05
578.1622488956984	5.710489216903247e-05
578.3226999759532	-3.56279906128072e-05
578.4831584496399	-1.9409981875170908e-05
578.6436243142899	-0.0001231910095002743
578.8040975674346	-2.933038533775859e-05
578.9645782066054	-2.9317084203684035e-05
579.1250662293339	-3.0392474297330706e-06
579.2855616331515	3.138852993109513e-05
579.4460644155894	3.944076357391139e-05
579.6065745741791	2.5226765126169692e-05
579.7670921064524	0.00011674057386006911
579.9276170099403	2.8416284679156855e-05
580.0881492821744	5.7642259213799264e-05
580.2486889206862	9.092447085911382e-05
580.4092359230069	5.067615073755032e-06
580.5697902866682	0.0001238626606699071
580.7303520092014	-7.781052467805167e-05
580.890921088138	0.00020206745841217205
581.0514975210093	2.5381418923827183e-05
581.2120813053469	-9.605682766235768e-05
581.3726724386821	-2.5223348024717818e-05
581.5332709185464	-0.00013197034885335728
581.6938767424712	-9.07023112212217e-05
581.854489907988	-3.1173464242615224e-05
582.015110412628	5.51265140561762e-05
582.175738253923	-0.00012316904161931234
582.3363734294041	1.7082329246281392e-05
582.497015936603	9.747748485890636e-05
582.657665773051	0.00014970863421149202
582.8183229362795	9.430567676326609e-05
582.9789874238201	4.886276499934564e-05
583.1396592332039	0.00016344775893440433
583.3003383619626	8.722675868778083e-05
583.4610248076276	2.679769931029635e-05
583.6217185677303	0.00017511848462145444
583.7824196398022	9.651301289209516e-05
583.9431280213746	-1.2910007424132259e-05
584.1038437099791	0.00014567277450474634
584.2645667031469	7.459572704477394e-05
584.4252969984095	8.382369156121639e-05
584.5860345932986	-0.00012785467247359534
584.7467794853453	-1.0999991220860397e-05
584.9075316720812	-6.824806963731246e-05
585.0682911510378	-0.0001273731462745982
585.2290579197462	-0.0001805672348943042
585.3898319757383	-4.9887328185438615e-05
585.5506133165451	1.501147296783467e-05
585.7114019396984	9.410390035022689e-05
585.8721978427293	-1.0977163907363315e-05
586.0330010231694	1.1966306451219099e-05
586.1938114785502	-6.095622714882673e-05
586.354629206403	2.6939595323845465e-05
586.5154542042593	0.00010326481845346396
586.6762864696506	0.00010877864443179878
586.8371260001081	0.00011438601005395319
586.9979727931635	0.0002833276042681573
587.1588268463481	0.00016674648200269425
587.3196881571934	4.258553265834711e-05
587.4805567232306	6.920440397843172e-05
587.6414325419914	-8.015797068428878e-05
587.8023156110073	-0.0001075650804678505
587.9632059278094	-0.00016234774071639552
588.1241034899294	-2.5625321256487635e-05
588.2850082948986	-0.00010963773391070666
588.4459203402484	-4.5407901607161604e-05
588.6068396235105	8.654693520389163e-05
588.767766142216	-5.723523887196179e-05
588.9286998938966	-1.0830807742600306e-05
589.0896408760834	-5.3908287293621726e-05
589.2505890863082	-9.825615754369328e-07
589.4115445221022	9.039178153005315e-05
589.5725071809969	0.00015501541533363
589.7334770605238	-7.831353693129713e-06
589.8944541582142	4.3107136934050036e-05
590.0554384715997	-2.744498267367463e-05
590.2164299982115	0.00012637794044050382
590.3774287355812	0.0001329429758904629
590.5384346812403	0.0001454902259133561
590.6994478327201	-6.76086947944468e-05
590.860468187552	-1.0804843756817484e-05
591.0214957432675	-9.193764172448972e-05
591.182530497398	-0.00010848975861538156
591.343572447475	-5.876139094299843e-06
591.50462159103	-6.677716720646562e-05
591.6656779255942	-7.920274263153859e-05
591.8267414486992	-2.929501619886739e-06
591.9878121578763	8.706096562801565e-05
592.1488900506571	8.50293462185194e-05
592.3099751245729	-6.34045979054071e-05
592.4710673771552	-4.581424482020524e-05
592.6321668059355	8.590229601123376e-05
592.7932734084451	0.00012106373574294805
592.9543871822156	1.8523242495169122e-05
593.1155081247781	8.673693580143916e-05
593.2766362336644	-1.9477982748042805e-05
593.4377715064057	8.676514975570606e-05
593.5989139405335	-1.2664612113156365e-05
593.7600635335793	8.669448261564799e-05
593.9212202830745	9.263836899860026e-05
594.0823841865505	-9.745487719645557e-05
594.2435552415387	4.5731346929830126e-05
594.4047334455706	3.9803440249953916e-05
594.5659187961776	5.836267219528695e-05
594.7271112908911	8.934349056211276e-05
594.8883109272427	-0.0001424539891188379
595.0495177027636	-7.739975400204668e-05
595.2107316149854	8.71804144890271e-05
595.3719526614394	2.7013158096968138e-05
595.5331808396571	5.0948696485066304e-05
595.69441614717	1.827926284083952e-05
595.8556585815095	-3.0785869431488566e-05
596.016908140207	5.2720575377827973e-05
596.1781648207938	6.112038244057325e-05
596.3394286208015	2.8638033752716418e-05
596.5006995377616	2.3930212295772663e-05
596.6619775692053	6.883351306545944e-05
596.8232627126642	3.919433625010618e-05
596.9845549656698	8.321167780952362e-05
597.1458543257534	-6.723362709183717e-06
597.3071607904463	-0.00013447128553265426
597.4684743572802	-8.54401593841263e-05
597.6297950237865	-9.316184493197811e-05
597.7911227874965	-5.784059321519526e-06
597.9524576459416	-1.93064142479335e-05
598.1137995966534	3.848230977379303e-05
598.2751486371633	1.441230745932804e-05
598.4365047650026	0.00012403445361156392
598.5978679777029	6.516868146557651e-05
598.7592382727955	-8.780932801080335e-05
598.9206156478119	8.670558952981562e-05
599.0820001002835	2.5811333260204813e-05
599.2433916277417	7.627726638131647e-06
599.4047902277181	0.00015288835095691913
599.5661958977439	4.9232653037828924e-05
599.7276086353507	6.251123837993356e-05
599.8890284380699	0.000127924516961965
600.0504553034328	1.6061601918794634e-05
600.2118892289711	7.841998048927978e-05
600.3733302122159	1.9881089433702968e-05
600.534778250699	3.9718194377450416e-05
600.6962333419516	-6.886018894425528e-05
600.857695483505	-8.483068484749329e-05
601.019164672891	-5.286707971024704e-05
601.1806409076407	2.2664491522287825e-05
601.3421241852858	6.701725043570455e-05
601.5036145033575	-1.1328398009925265e-05
601.6651118593874	-5.569214857759667e-05
601.8266162509068	0.00015467646157061785
601.9881276754472	-7.81611546297233e-05
602.1496461305402	8.646739402044107e-05
602.3111716137169	0.0001365108346899963
602.472704122509	2.7286290159421456e-05
602.6342436544477	2.2494964320601085e-05
602.7957902070646	5.3358638061044524e-05
602.9573437778911	0.0001359593589359488
603.1189043644587	8.898990427283826e-05
603.2804719642987	1.5840634417391807e-05
603.4420465749425	-2.97905873635543e-05
603.6036281939218	3.820955735445589e-05
603.7652168187677	-4.842026606435962e-05
603.9268124470119	-9.013829632640881e-05
604.0884150761857	1.3920509325837127e-05
604.2500247038206	-4.275977915436525e-05
604.4116413274479	-4.634551457443798e-06
604.5732649445991	-5.541126994574164e-05
604.7348955528057	8.567021219067353e-05
604.8965331495991	-3.8638047822630606e-05
605.0581777325107	-7.373429005750597e-06
605.219829299072	-4.781288765526935e-05
605.3814878468143	0.00022691836091127208
605.5431533732691	4.866176331408263e-05
605.7048258759679	0.00012321672679800404
605.866505352442	8.254417290139755e-06
606.028191800223	0.00018036949746697237
606.1898852168422	0.00016420134450007581
606.3515855998311	1.1908142673378557e-05
606.5132929467211	-6.310614808587574e-05
606.6750072550436	-7.054790888239805e-05
606.8367285223302	-2.660653503894896e-05
606.9984567461121	-2.7495017964604863e-06
607.1601919239208	-3.2925416471990453e-05
607.3219340532878	-5.393926778929168e-05
607.4836831317446	-7.58993188300858e-05
607.6454391568224	-0.00013173521560552832
607.8072021260529	-3.468388789716608e-05
607.9689720369672	4.927385893401483e-05
608.1307488870971	5.484301384911017e-05
608.2925326739738	5.1049517671634426e-05
608.4543233951289	1.6353627116604245e-05
608.6161210480936	4.262363931779907e-05
608.7779256303995	0.0001015521864370952
608.939737139578	-5.437579247539946e-06
609.1015555731606	0.00011952001231774933
609.2633809286785	0.00010224452454475697
609.4252132036634	7.679291843603181e-05
609.5870523956465	7.763971244534433e-05
609.7488985021596	-1.8015153931366547e-05
609.9107515207337	1.8007523392913766e-05
610.0726114489005	-0.00012739698348073608
610.2344782841913	-7.941309681493945e-05
610.3963520241375	-0.0001017149934755126
610.5582326662708	2.0709209115860595e-05
610.7201202081224	-6.0431827620556266e-05
610.8820146472237	-5.774220251821216e-05
611.0439159811062	-9.898032794032081e-06
611.2058242073015	2.6101023869978588e-05
611.3677393233409	2.6108987278835706e-05
611.5296613267556	0.00015670587034602343
611.6915902150773	-8.082700241473906e-06
611.8535259858375	6.99749977988779e-05
612.0154686365674	0.00010695328519827048
612.1774181647986	7.268028377930873e-05
612.3393745680626	-9.8584895691702e-06
612.5013378438905	9.02741288426778e-05
612.663307989814	-3.118609705571722e-05
612.8252850033645	-2.3111396508868456e-05
612.9872688820733	-5.681843520974578e-05
613.1492596234721	-8.301525541352685e-05
613.311257225092	-1.2357168164622749e-05
613.4732616844648	1.7630503030659196e-05
613.6352729991215	-2.110385775572111e-05
613.7972911665939	-2.9849108174867635e-05
613.9593161844134	5.185975654929873e-05
614.1213480501112	-2.368612162856173e-05
614.2833867612189	7.00531135539205e-05
